151	146
150	146
151	146
151	146
149	145
149	145
148	145
148	146
150	148
150	147
151	148
150	147
151	147
150	147
149	148
148	150
145	149
146	151
146	152
148	154
151	156
152	155
154	155
154	155
156	154
156	155
154	155
157	156
155	157
156	158
157	158
158	158
160	158
159	157
160	158
159	158
160	157
160	157
160	156
160	156
160	155
161	155
160	155
160	155
161	155
161	154
161	154
160	154
159	154
159	156
159	156
160	157
159	155
160	156
160	156
160	157
161	158
157	158
160	159
159	160
159	162
158	162
157	163
158	164
160	162
159	163
160	163
160	163
162	164
161	164
161	165
160	164
159	165
161	165
160	164
160	165
160	163
161	165
161	164
161	163
161	163
161	162
161	163
160	162
159	161
159	160
159	159
159	158
158	156
158	156
159	155
158	154
159	154
157	154
157	154
157	153
156	153
156	153
156	152
157	152
157	151
157	152
157	151
157	152
157	153
157	152
157	153
157	153
157	153
157	155
156	153
158	153
155	152
155	152
154	153
154	152
155	154
155	153
156	153
155	152
154	151
153	152
152	152
151	152
149	151
149	151
149	153
149	152
150	153
151	152
152	153
151	151
151	151
149	152
148	151
148	152
146	151
147	151
148	151
149	149
151	150
150	148
150	147
150	149
150	149
150	149
148	149
148	149
147	147
147	147
147	147
147	146
148	146
147	144
148	143
147	143
146	143
146	144
145	144
146	144
146	142
147	142
148	141
147	141
148	141
147	139
146	140
145	141
144	142
143	144
142	144
142	145
142	145
143	145
145	145
144	145
146	146
148	145
147	145
146	145
145	145
145	145
144	144
144	144
143	144
143	144
144	144
142	143
144	144
144	143
144	144
144	144
142	143
143	145
141	145
141	144
140	145
142	143
142	142
142	140
144	141
144	139
144	139
144	140
143	140
143	141
142	141
141	142
141	142
141	141
142	140
143	140
145	139
143	138
145	139
144	139
144	140
144	141
143	141
144	142
144	142
143	142
143	143
141	142
142	143
142	143
143	144
145	145
144	143
144	143
145	142
144	142
143	142
141	141
140	142
138	142
140	144
142	145
144	146
146	146
146	143
148	144
147	144
147	145
146	146
144	146
144	148
148	148
147	150
147	151
148	149
150	150
150	149
149	149
149	148
150	147
150	146
149	144
150	145
149	144
150	145
150	145
150	145
151	146
149	144
149	145
148	144
148	145
150	146
148	145
150	144
150	142
151	142
152	143
151	142
151	143
149	143
149	144
147	145
148	145
149	146
148	146
149	148
149	147
151	147
152	147
152	147
153	148
152	148
153	149
153	149
153	150
153	150
151	149
153	151
153	149
154	150
154	150
153	150
154	150
154	149
155	149
153	149
153	149
153	149
151	148
152	149
152	148
153	148
153	147
152	147
152	149
151	148
152	149
151	147
151	150
151	149
152	148
153	149
152	149
153	148
153	149
153	149
154	150
153	150
154	152
154	152
154	152
154	153
154	152
155	152
154	151
155	151
155	151
155	152
157	154
157	153
157	153
156	153
155	153
155	154
154	153
153	154
152	153
153	154
156	155
157	155
159	156
159	155
162	155
159	156
158	156
157	159
155	158
156	159
156	159
156	158
158	157
159	156
161	156
162	155
162	156
161	157
161	156
161	158
157	157
160	158
159	158
159	159
160	158
161	157
161	157
161	155
160	154
159	154
158	154
158	155
158	155
159	155
159	154
159	152
160	153
160	153
159	153
157	151
157	155
158	155
155	155
155	157
154	157
154	158
155	158
155	158
156	159
157	158
157	159
156	158
155	158
155	158
154	158
154	159
153	158
151	158
152	158
152	158
151	158
149	157
150	157
149	156
148	156
148	156
147	156
147	156
145	155
145	155
144	155
144	152
145	153
144	151
146	152
144	151
145	150
145	150
143	149
144	150
142	150
142	151
142	151
142	150
143	150
143	149
145	149
145	149
144	148
143	148
143	147
144	148
143	148
144	149
144	149
144	147
144	146
144	145
144	145
144	145
142	145
141	146
140	145
141	147
142	147
144	148
146	146
146	144
148	144
147	145
147	145
146	146
145	146
146	147
145	147
146	149
146	149
147	148
148	148
148	147
149	147
149	145
149	145
149	144
149	144
149	143
147	144
148	145
148	145
147	145
148	144
146	143
147	143
146	143
147	144
147	143
148	142
149	142
149	140
149	141
149	141
148	141
147	143
145	142
147	142
145	141
145	142
145	143
146	142
147	144
146	143
146	143
146	144
146	143
146	144
145	143
145	143
145	142
145	140
145	143
145	142
146	143
144	143
145	145
145	145
144	146
145	146
144	146
144	147
144	146
144	146
145	145
144	144
145	144
144	143
144	144
144	143
144	142
145	142
144	141
145	142
144	143
144	142
145	143
144	142
145	143
144	143
144	143
144	144
144	144
145	144
145	144
146	144
147	144
146	144
146	142
146	143
147	144
145	144
146	145
146	147
147	148
149	148
148	146
148	146
147	146
147	147
146	147
143	146
145	147
145	147
147	149
151	151
152	148
155	148
155	147
154	148
153	149
152	150
152	151
152	151
154	153
153	153
154	152
156	152
157	151
158	151
157	150
158	150
158	151
158	150
159	151
156	150
157	151
156	151
156	151
157	152
157	151
158	151
156	149
156	150
156	151
156	152
157	152
156	152
157	153
157	152
155	153
158	154
157	153
157	154
155	154
156	154
156	155
156	154
158	155
158	154
159	155
159	155
160	156
160	156
160	155
161	158
160	158
160	159
160	159
160	160
161	160
160	160
160	160
160	160
161	160
161	160
160	160
160	161
158	161
158	162
158	162
156	162
156	163
156	162
157	161
156	162
156	159
157	160
157	158
158	159
157	158
157	158
157	159
156	158
156	158
156	158
157	158
158	158
158	158
160	159
158	158
159	159
158	159
158	157
157	157
156	156
158	158
158	157
159	158
160	157
160	156
160	156
158	156
158	158
156	157
153	157
154	157
153	157
156	159
157	158
156	157
158	157
159	155
159	156
157	156
156	156
154	156
153	157
152	157
152	157
153	157
153	157
154	157
154	157
154	156
155	156
155	154
154	155
153	154
152	154
152	154
151	153
152	154
151	154
152	154
151	153
150	152
149	153
149	153
149	154
149	154
150	152
152	152
151	150
151	150
150	149
149	148
149	148
148	147
149	148
148	147
149	148
149	148
149	147
150	148
149	148
150	149
151	149
148	149
151	149
149	149
150	151
149	149
148	149
149	149
148	149
148	149
147	148
148	148
148	147
148	147
148	147
147	146
146	148
147	147
147	147
146	147
146	147
147	148
146	146
148	147
146	147
145	147
145	147
144	146
147	146
146	145
147	145
148	145
146	145
147	146
147	145
148	146
147	147
147	148
148	147
145	145
149	145
149	144
149	143
149	143
148	141
149	143
147	143
148	145
148	146
148	146
149	145
147	143
147	143
147	144
146	144
144	143
141	142
142	145
141	146
142	147
143	146
142	145
144	145
143	144
143	144
141	144
140	144
140	144
139	145
141	145
140	147
140	145
141	145
141	145
141	147
139	144
140	144
139	144
138	143
138	144
135	144
136	145
135	144
136	144
136	144
135	143
136	141
134	142
135	142
134	142
134	142
134	141
131	139
131	139
130	138
129	138
128	137
125	136
124	136
121	135
120	136
118	136
116	135
114	135
111	134
109	135
108	135
107	135
106	135
104	134
103	135
102	133
103	132
103	131
103	130
104	130
104	128
105	128
106	126
108	126
107	125
109	123
107	124
106	123
105	122
105	122
103	120
104	120
102	118
103	118
103	117
104	116
105	116
103	114
104	115
102	115
101	115
100	114
97	114
96	113
94	112
93	111
94	113
92	110
92	111
93	110
93	110
95	111
96	110
96	111
98	111
99	110
99	110
99	110
98	108
98	108
98	108
96	107
96	109
96	109
96	108
98	109
99	107
98	106
100	106
101	105
102	105
102	103
102	100
103	104
104	103
105	106
107	106
110	106
111	106
111	106
112	108
112	108
114	109
116	110
116	111
116	112
116	111
119	111
118	110
118	110
115	109
116	109
115	109
113	108
113	109
113	108
113	108
114	109
114	108
116	109
116	107
116	107
116	105
114	105
114	106
112	107
112	108
113	108
113	107
114	107
114	107
115	109
115	109
116	109
116	109
115	109
116	110
115	110
115	111
114	111
113	111
114	113
113	112
114	113
114	113
114	113
114	114
114	112
116	114
115	113
116	114
117	113
117	114
118	115
117	115
118	116
117	116
117	116
118	116
117	115
120	115
118	115
119	115
119	114
119	113
120	114
120	112
121	114
120	113
120	113
120	114
119	113
120	114
120	113
120	113
120	113
117	113
120	115
120	112
121	116
122	116
122	115
124	117
125	116
125	117
125	116
124	116
123	117
121	118
122	121
122	121
123	122
124	121
124	120
125	121
124	122
125	122
125	122
123	122
123	123
122	124
124	127
125	126
126	127
127	126
127	125
129	125
128	124
129	125
129	125
131	125
133	125
134	128
136	128
136	127
135	128
137	129
135	130
135	130
133	129
134	130
133	128
134	128
134	129
134	129
136	131
136	131
137	131
137	131
136	130
136	131
135	131
135	134
135	132
134	131
134	131
134	130
135	131
134	131
134	131
134	132
134	133
135	135
135	134
136	136
136	137
138	138
137	139
136	138
137	140
136	140
136	140
136	140
135	139
135	140
135	140
136	140
136	140
136	140
137	140
136	140
137	141
137	140
136	139
136	139
135	139
136	137
136	135
136	134
136	133
136	132
136	132
135	130
136	131
136	130
136	130
136	130
135	130
136	131
135	131
135	130
135	130
134	130
135	130
132	128
132	128
132	127
132	128
132	128
132	129
133	131
132	130
131	130
130	130
129	129
129	130
128	129
127	129
125	130
124	129
125	129
125	128
126	129
126	127
126	127
126	127
124	126
124	127
123	126
123	126
123	125
123	124
123	124
123	121
125	119
124	119
125	119
123	118
122	117
122	118
122	116
122	118
121	117
121	117
122	119
122	118
122	118
120	117
120	118
120	121
119	122
120	124
120	123
120	123
121	123
121	124
122	123
122	122
123	121
123	120
123	120
123	121
123	121
124	123
123	122
124	123
124	123
125	124
126	124
127	123
127	123
127	123
127	122
128	121
126	123
126	124
126	123
126	123
125	123
124	122
124	123
123	121
123	121
123	120
123	120
122	120
121	119
122	119
121	119
123	118
123	118
122	117
124	118
123	117
124	118
124	118
123	118
123	120
122	120
123	122
122	121
124	121
124	122
124	121
125	123
124	119
125	121
124	122
123	123
124	125
124	123
125	122
125	120
126	119
126	121
124	121
123	122
121	121
121	122
123	124
124	126
127	126
129	125
130	124
130	123
129	123
130	124
128	124
128	126
128	126
129	127
128	127
129	126
130	127
130	126
131	126
130	126
131	125
127	124
129	122
129	123
128	124
129	124
129	125
128	125
130	126
129	125
130	125
128	126
128	126
127	128
127	127
128	126
127	124
130	124
131	123
130	123
130	124
129	123
129	124
128	124
126	125
127	127
127	126
128	127
128	126
128	127
129	126
129	126
130	126
129	125
128	126
129	126
129	125
130	127
129	125
129	126
128	125
129	125
129	126
128	126
129	126
128	125
129	125
129	125
129	123
130	124
130	122
130	123
130	122
130	122
131	122
131	121
131	122
130	122
130	123
129	123
129	123
130	125
129	125
130	127
131	127
131	128
132	129
131	129
133	130
132	128
132	131
133	130
133	131
135	133
135	134
135	133
135	131
134	130
135	132
134	131
134	132
133	132
133	133
135	136
137	138
140	140
140	139
139	139
142	139
141	138
142	140
141	138
143	139
144	138
145	138
146	139
146	138
148	139
148	139
148	140
148	140
146	140
146	141
145	140
147	140
145	139
145	138
146	140
146	139
148	139
147	139
148	139
147	139
146	140
146	142
146	142
147	143
148	142
148	141
149	142
147	142
150	143
147	143
147	146
147	145
148	146
148	148
147	148
149	149
149	149
150	149
151	150
151	150
153	150
152	150
153	150
152	151
151	151
151	154
149	150
149	154
151	153
149	153
150	153
149	152
150	152
150	151
151	150
151	150
150	149
151	150
149	149
148	149
148	149
148	147
148	148
147	149
146	149
148	149
148	150
149	150
149	149
150	150
149	149
149	150
149	149
148	148
148	148
146	147
146	148
144	147
145	147
145	146
143	147
145	148
142	147
142	148
141	148
139	148
138	149
136	149
136	150
134	151
132	152
133	151
133	149
135	147
135	145
135	145
135	144
135	143
136	144
135	143
135	143
135	142
134	141
135	141
134	139
135	138
135	136
135	135
134	134
133	133
133	134
133	134
134	135
133	135
135	134
133	134
133	135
133	136
132	136
133	137
134	136
133	134
134	134
133	132
134	133
133	132
132	131
132	132
131	130
132	130
129	130
132	130
132	129
131	131
132	132
132	131
132	131
131	131
131	130
131	131
131	130
131	130
131	130
129	130
130	131
129	130
130	131
128	130
128	131
128	132
127	130
128	130
127	128
128	128
128	127
127	126
128	126
127	126
129	127
128	126
128	127
129	127
128	125
129	127
129	125
129	126
129	128
130	127
130	129
129	129
131	131
130	130
130	130
131	130
131	128
132	128
131	126
131	126
131	127
132	128
133	129
131	128
132	129
131	128
131	128
131	129
129	130
129	128
128	128
129	130
131	131
132	131
135	130
135	129
136	130
135	130
134	131
133	132
133	131
135	134
136	133
136	133
137	132
137	132
138	132
137	131
138	132
136	132
135	132
135	132
134	131
134	131
134	130
135	129
135	130
135	129
137	130
135	128
135	128
133	129
133	128
134	130
133	130
134	130
134	129
135	128
136	129
135	129
135	130
133	129
133	130
133	131
133	131
136	133
133	132
134	135
134	134
135	135
135	135
135	134
135	134
134	133
135	133
134	133
134	132
135	133
134	132
134	133
133	132
132	133
133	133
132	132
133	134
133	132
132	131
132	131
131	130
132	130
131	128
131	129
131	129
131	129
131	129
129	128
130	129
130	128
129	128
129	129
130	128
131	131
131	130
131	131
131	132
130	132
131	132
131	130
132	130
132	129
131	129
130	129
129	129
129	131
129	132
131	133
131	133
131	131
132	131
131	130
132	130
130	129
129	128
128	129
128	130
130	132
131	133
133	133
134	132
134	131
136	132
135	132
137	133
135	134
133	136
137	138
136	137
138	139
138	137
139	137
139	138
138	138
138	138
136	136
136	136
135	135
135	133
136	133
136	132
137	133
137	132
138	132
138	132
136	131
136	131
134	131
135	132
135	131
135	130
136	130
135	128
136	130
135	129
135	129
135	129
134	129
134	131
134	131
135	131
134	130
135	131
135	131
134	130
134	131
135	130
133	131
132	132
130	131
130	132
130	130
131	130
131	129
131	128
132	129
132	128
133	129
132	130
131	130
134	130
131	130
132	131
130	130
130	130
131	129
131	128
133	127
132	125
133	126
133	126
132	126
132	127
131	127
131	127
130	129
130	127
131	128
130	127
131	128
131	127
131	128
130	128
130	128
130	128
130	126
131	126
130	125
130	125
130	125
129	127
130	129
130	130
131	131
131	131
131	131
132	131
131	130
132	131
130	129
129	128
129	128
129	128
131	130
131	130
133	131
134	130
134	131
133	133
133	133
132	135
131	133
133	135
134	135
134	132
137	132
138	129
140	128
140	126
140	124
140	124
139	122
139	123
138	123
137	123
137	124
137	124
138	126
137	126
138	124
138	122
135	121
135	123
134	123
134	125
134	125
134	126
134	127
133	127
134	129
132	128
131	128
130	128
129	128
130	127
129	129
132	129
130	129
130	129
131	130
130	129
131	130
130	130
130	129
129	129
128	128
128	129
126	127
126	128
125	129
124	129
124	130
122	128
123	129
122	128
122	128
121	128
120	127
121	128
120	127
121	128
120	128
120	127
120	127
119	126
120	126
119	124
119	124
120	125
121	124
121	124
121	123
123	124
122	123
122	124
121	124
120	124
120	126
121	127
121	128
122	128
121	126
123	127
122	126
122	127
123	127
122	127
121	128
121	130
123	131
124	133
125	133
126	132
127	130
129	130
129	129
129	129
128	129
127	129
129	130
129	129
130	129
132	129
131	129
132	130
131	129
133	130
130	129
129	128
129	128
128	127
129	128
129	127
130	126
131	126
131	125
132	125
131	124
129	126
130	127
130	128
130	129
131	128
131	127
131	127
132	126
132	126
131	126
131	127
130	127
130	129
130	129
130	129
131	129
131	129
132	129
132	128
133	130
133	127
133	127
132	128
130	128
131	129
130	129
130	129
131	130
131	130
131	132
130	132
131	133
130	133
129	133
130	133
129	132
131	132
132	131
131	130
131	130
131	129
133	129
132	128
132	128
131	128
129	127
129	129
128	129
129	131
130	131
130	130
131	128
132	127
129	127
132	128
130	128
130	130
128	128
129	130
129	131
131	134
132	134
133	133
134	133
133	133
135	133
134	133
134	133
132	134
134	133
136	135
135	133
137	134
138	134
137	133
138	135
136	134
136	134
135	133
135	132
136	131
136	131
137	133
137	132
138	132
137	131
136	130
136	131
135	132
136	135
135	134
136	133
137	133
136	131
137	132
137	131
137	131
136	132
136	132
137	134
137	135
139	137
139	137
139	138
140	138
140	139
141	139
142	138
141	138
141	139
140	139
142	139
140	139
140	140
141	141
141	142
141	143
140	142
141	143
140	141
141	141
141	140
141	141
142	140
140	138
140	139
139	140
139	138
140	139
140	138
142	138
141	138
141	138
142	138
142	136
141	136
140	135
140	136
140	137
138	137
141	138
140	138
141	139
140	138
141	139
141	141
140	141
140	142
138	141
137	142
140	144
141	144
143	144
143	143
144	144
145	144
147	145
146	145
145	145
147	147
147	145
148	146
149	144
150	144
152	143
151	142
152	142
150	143
150	143
149	144
148	143
149	144
147	144
151	144
150	146
150	146
150	145
149	144
148	145
147	145
147	145
148	145
147	144
148	143
149	142
149	142
150	142
149	141
148	143
147	143
147	146
147	143
147	146
150	146
148	145
150	147
149	147
149	147
150	147
149	146
150	147
148	147
148	148
147	148
146	147
146	148
146	146
146	147
145	149
143	147
144	148
143	147
143	147
142	146
141	145
141	145
140	144
140	144
138	142
138	143
137	143
136	142
135	143
134	141
133	140
132	141
134	141
132	141
131	139
131	140
128	139
128	139
126	139
125	139
125	140
125	138
126	138
125	135
126	134
126	134
126	134
125	133
124	132
124	133
123	134
123	135
126	135
126	133
128	133
129	131
130	130
131	130
130	129
131	130
131	129
132	130
133	130
133	130
134	131
136	129
137	129
136	130
136	128
136	128
135	127
136	128
134	127
134	127
134	127
134	126
134	126
132	125
133	125
133	125
134	126
132	127
134	125
135	124
135	126
135	126
134	126
133	126
132	128
131	127
131	128
131	129
130	129
131	130
131	129
131	130
131	129
131	130
132	129
131	129
131	131
129	128
129	128
128	128
127	128
128	128
127	127
128	128
128	128
128	128
128	127
128	126
128	126
127	125
129	126
128	125
128	125
128	127
129	125
128	125
127	124
128	124
129	123
128	122
129	123
128	122
128	123
129	122
128	123
128	124
128	124
129	125
128	125
129	126
130	125
129	123
129	123
127	124
126	123
125	124
125	125
126	127
126	126
127	126
126	125
126	125
126	127
124	125
124	125
121	123
121	125
123	128
122	128
124	129
125	127
126	127
126	126
126	126
126	127
125	127
126	128
126	128
127	128
128	128
128	126
129	126
128	125
130	125
129	125
127	123
127	125
126	122
127	123
127	122
127	122
128	123
128	122
130	122
128	120
128	120
126	120
125	120
125	122
124	121
127	122
124	121
125	122
126	123
126	121
125	122
123	122
123	122
123	123
123	123
124	123
122	122
123	123
123	123
123	123
125	124
123	124
125	125
124	124
124	126
124	125
123	123
125	125
124	123
125	123
124	123
123	123
123	124
122	123
122	124
121	123
120	123
120	124
119	122
120	123
119	120
119	121
120	121
119	121
120	122
119	121
119	122
118	121
118	121
118	121
118	120
119	121
120	119
121	119
121	118
121	118
122	118
121	117
123	119
122	119
122	121
123	122
122	120
124	119
124	117
124	118
124	119
122	119
122	120
120	121
121	123
121	125
123	125
124	125
122	123
127	123
125	122
126	124
126	123
125	124
126	126
127	125
127	126
128	126
130	126
131	126
130	125
130	125
128	123
127	122
128	121
127	121
127	123
126	123
128	124
128	123
128	122
129	121
128	119
128	119
128	119
129	120
130	121
131	119
133	119
134	118
135	118
136	117
136	117
136	117
136	117
138	117
138	116
138	117
140	119
138	120
138	123
136	124
136	126
134	127
132	127
132	127
132	126
133	124
133	122
134	120
135	121
135	119
138	120
135	120
136	121
134	120
134	120
135	120
134	118
134	118
132	118
130	119
129	121
127	121
127	123
125	123
124	121
124	124
123	122
125	123
125	122
126	124
126	122
126	122
126	123
124	123
123	124
122	124
121	126
122	126
123	124
125	123
125	120
126	120
126	121
125	122
124	123
120	123
119	124
119	125
121	127
122	128
121	127
123	128
123	126
123	127
121	128
119	129
119	131
119	131
120	132
122	131
122	130
125	126
125	126
127	125
126	123
126	123
126	122
126	121
126	122
125	121
125	123
124	123
125	123
126	123
125	120
124	120
123	119
123	121
123	123
122	122
124	122
122	121
123	123
122	123
121	123
121	124
120	123
121	124
121	123
122	124
122	124
123	123
123	124
123	122
123	123
123	126
125	125
123	126
122	125
121	126
121	125
121	126
122	126
122	126
123	126
122	126
122	127
121	127
122	127
123	127
122	126
123	127
122	125
123	125
123	125
123	124
125	124
124	123
126	123
126	123
125	122
126	123
125	122
124	123
124	123
123	124
124	125
124	124
125	126
126	124
126	123
125	122
125	123
125	124
123	124
122	123
121	124
122	126
124	128
126	129
128	130
128	129
129	130
130	131
129	131
130	132
128	131
128	132
129	133
129	131
131	131
130	130
132	131
131	130
131	130
130	130
129	128
130	128
129	127
129	127
129	128
130	129
133	128
130	126
130	128
129	128
131	130
130	131
129	131
131	131
131	130
132	131
132	131
131	131
131	132
130	132
130	133
130	133
129	135
131	136
131	136
132	137
133	137
133	139
133	140
133	140
135	141
133	141
135	143
133	143
133	143
134	143
133	142
134	142
133	141
134	142
134	142
134	143
135	141
135	141
136	141
135	141
136	141
137	142
137	140
138	140
139	139
140	139
141	138
140	138
140	139
140	137
139	138
138	139
138	139
140	141
139	141
141	142
141	141
142	139
142	138
142	139
142	140
140	138
140	139
139	140
139	141
141	144
142	144
144	145
146	144
144	144
147	145
146	145
147	148
147	146
148	147
149	147
150	146
152	146
151	144
153	145
153	145
152	144
152	144
151	144
149	145
150	144
151	144
150	145
150	147
150	147
149	146
149	147
148	147
148	148
149	149
149	148
150	149
150	147
151	147
151	147
151	148
150	149
148	148
150	149
150	150
150	151
151	151
151	151
153	152
152	152
153	153
152	153
152	153
153	154
152	154
152	155
152	155
152	155
152	156
150	155
151	156
150	156
151	156
151	155
150	155
151	156
150	155
151	155
151	154
150	153
150	154
149	153
150	153
149	152
148	152
148	152
147	150
147	149
146	149
147	147
145	146
144	146
143	148
142	147
142	149
141	150
141	150
141	151
138	150
139	151
137	150
137	151
136	150
134	149
135	150
132	150
136	151
136	151
136	151
137	151
137	149
138	150
136	149
137	149
137	148
136	146
138	144
137	142
139	141
139	139
139	138
140	138
140	137
138	138
137	137
137	139
136	138
135	137
136	138
135	136
135	135
135	134
134	133
135	134
134	134
135	135
135	134
136	133
136	133
138	132
137	133
136	133
136	132
135	131
134	131
134	132
133	131
134	132
133	132
133	133
134	134
133	133
134	135
134	134
134	135
134	135
133	137
133	133
132	135
135	134
132	133
132	132
132	132
131	131
131	131
130	130
131	131
131	130
132	130
134	131
133	131
134	131
137	128
137	128
137	128
136	126
138	126
136	125
135	126
134	126
132	126
133	128
132	128
133	129
133	128
133	128
132	129
130	129
129	130
127	130
127	131
128	134
129	134
130	134
130	131
132	129
133	128
134	128
134	127
132	126
133	127
133	128
135	130
136	131
138	128
139	128
138	127
137	127
138	127
137	127
137	129
136	129
137	131
136	130
137	130
138	130
138	129
139	129
137	129
136	128
136	127
136	125
137	123
137	122
139	121
142	120
142	119
144	120
143	117
144	116
144	115
145	117
145	118
146	117
149	117
150	115
153	114
154	113
155	113
155	113
154	112
153	112
155	113
155	112
155	115
156	115
158	117
158	115
160	116
162	114
163	112
164	112
163	111
164	112
163	112
161	112
159	111
157	110
156	111
153	109
152	111
150	110
149	110
147	112
144	112
142	114
139	116
135	118
133	120
130	121
128	123
126	123
126	124
124	124
124	123
124	122
123	122
124	122
124	121
122	120
122	120
121	120
121	122
119	123
119	125
119	127
121	126
121	124
121	122
121	122
120	123
119	124
117	125
114	126
114	127
112	129
115	131
116	134
117	133
119	134
118	133
120	133
119	133
119	133
119	133
119	132
121	132
121	131
121	130
122	127
122	128
124	128
121	127
121	127
120	127
119	125
120	125
118	123
119	123
118	122
119	122
118	122
116	121
116	122
116	122
117	125
117	125
118	125
116	125
114	124
115	127
112	125
112	125
111	124
110	124
111	125
111	124
112	125
113	125
113	125
115	126
115	124
117	125
115	124
118	124
116	124
115	123
115	124
115	123
114	123
114	124
114	124
115	126
115	126
116	127
116	126
117	126
118	126
117	126
118	126
117	125
117	125
117	124
118	125
119	123
118	121
120	121
119	120
118	120
118	121
116	122
116	125
116	126
117	128
118	127
117	125
119	125
118	125
119	126
117	125
114	125
116	126
115	126
115	130
117	130
118	130
120	130
120	130
121	131
121	131
121	132
121	132
121	132
122	133
122	131
123	131
123	129
126	129
125	129
125	128
126	128
125	127
125	128
125	128
125	128
125	129
124	129
125	130
124	128
124	127
125	127
124	126
125	127
124	127
128	127
127	126
128	126
128	126
127	125
128	126
127	125
126	126
127	126
126	127
127	128
128	128
128	128
129	128
128	128
129	129
129	128
128	129
128	129
127	129
127	129
126	129
126	130
126	129
126	130
126	130
125	129
127	130
126	129
127	129
128	129
126	129
127	130
127	129
128	129
127	130
127	129
127	129
126	127
128	127
126	125
126	124
125	124
124	125
125	128
125	128
126	129
126	127
126	127
127	127
126	126
127	128
125	125
126	125
124	126
125	127
126	129
126	129
128	130
128	130
128	131
129	132
128	132
129	133
128	133
129	134
130	133
130	130
130	134
130	132
131	133
130	132
131	132
131	130
130	128
130	129
129	129
130	129
130	130
130	129
130	129
128	128
128	129
127	130
127	131
127	131
126	129
127	129
127	129
128	127
128	127
128	127
128	129
127	129
127	130
127	130
127	131
128	132
128	131
129	132
128	132
128	132
130	132
128	131
129	130
128	132
129	132
128	131
128	132
129	132
129	132
129	133
128	133
128	134
127	134
125	133
126	133
125	132
126	132
126	131
126	131
126	133
125	130
126	131
125	131
125	131
124	131
123	129
123	129
122	127
122	126
120	125
118	124
117	125
115	125
115	127
115	127
116	128
117	128
119	125
119	125
118	124
119	125
119	124
117	122
116	124
116	125
118	127
119	127
122	127
123	127
123	126
125	128
125	127
125	129
127	128
126	128
128	129
128	128
130	128
130	128
131	127
131	127
130	126
130	127
129	125
129	125
129	125
129	125
131	127
130	124
131	126
131	126
130	125
130	127
129	127
130	129
130	130
130	128
130	128
130	127
132	127
131	126
131	128
131	128
131	129
131	130
131	130
133	132
132	132
133	133
133	136
132	135
133	138
133	135
134	136
133	136
133	136
134	138
134	138
132	141
132	143
132	144
132	146
130	145
134	147
132	146
133	146
134	145
135	142
135	144
134	143
135	143
135	142
134	142
136	142
135	140
137	140
136	139
136	140
137	140
137	140
137	141
137	139
138	141
139	140
138	139
138	140
137	139
138	141
137	140
138	141
138	142
138	141
138	141
137	139
138	140
138	140
137	139
137	140
